AccountID,CompanyName,Company Revenue in millions,EmployeeHeadCount,CompanyIndustry,CompanySpecialties,CompanyType,Country,City,Timezone
7560,Marcura,100,400.0,Logistics & Supply Chain,"Maritime , Shipping , Seaborne Execution , Disbursement accounts , VOYAGE MANAGEMENT SERVICES, VOYAGE OPTIMISATION AND DECISION SUPPORT, Charter Party Management, Port call optimization, MARITIME PAYMENT SERVICES, Laytime Management, Port Cost Management , payments, maritime payments, chartering, marine, automation, digitisation, operations, maritime operations, finance, accounting, DA, FDA, PDA, laytime, agents, crew payments, compliance, marine sanctions, maritimetechnology, MarTech, Maritime compliance, Marine",Privately Held,United Arab Emirates,Dubai,GST
7570,Marlabs LLC,300,1500.0,IT Services and IT Consulting,"Cloud  Computing, SAP, Mobility, Oracle, Analytics, Application Development, Microsoft, Infrastructure Services, Java, Cyber Security, Testing Services, Product Engineering, Digital Asset Management, Consulting Services, Internet of Things, HANA, Salesforce, Agile Development, Artificial Intelligence, Big Data, Business Intelligence, Cloud Computing, Cognitive Science, Customer Experience, Data Analysis, Data Science, DevOps, Information Engineering, Information Technology, Infrastructure as a Service, IoT, Machine Learning, Network Security, Predictive Analytics, Technology Consulting, Digital360, Digital Transformation, Digital Product Engineering, Digital Automation, Enterprise Analytics, Digital Security, Digital User Experience, Application Prototyping, Software Co-Creation, Rapid Digitization, Intent-Intelligence, Blockchain, Machine Reasoning, Natural Language Generation, Natural Language Processing, Data Analysis, Digital Customer Experience",Privately Held,United States,Piscataway,EST
7580,Martek Biosciences,300,800.0,Biotechnology Research,"fermentation, DHA, omega-3",Public Company,United States,Columbia,EST
7590,Matthews International,1500,5800.0,Manufacturing,"Manufacturing, Marketing, Branding, Packaging, Marking, Funeral Services, Printing, Automation",Public Company,United States,Pittsburgh,EST
7600,Matthews Memorialization,30,100.0,Manufacturing,"Funeral Services, Cemetery Products, Architectural Signage, Statuary ",Public Company,United States,Pittsburgh,EST
7610,Maui Jim Sunglasses,303.2,954.0,Luxury Goods & Jewelry,"Luxury Sunglasses, Eyewear, Eyeglasses, Prescription Eyewear, PolarizedPlus2 Lens Technology",Public Company,United States,Peoria,EST
7620,Mavenir,1100,4100.0,Software Development,"Mobile Core, Radio Access Network, Packet Compute, Advanced Services, RCS, VoLTE, Business Messaging, 4G/5G Networks, OpenRAN, 5G Core, IMS Core, 5G",Privately Held,United States,Richardson,EST
7630,Max Fashion MENA & SEA,300,1500.0,Retail Apparel and Fashion,,Privately Held,United Arab Emirates,Dubai,GST
7640,McCormick & Company,6300,13000.0,Food Production,,Public Company,United States,Hunt Valley,EST
7650,McDonald's Qatar,200,2000.0,Restaurants,,Privately Held,Qatar,Doha,AST
7660,McKesson Corporation,270000,50000.0,Hospitals and Health Care,,Public Company,United States,Irving,EST
7670,McLarens,300,1200.0,Insurance,"Global Claims Services, Casualty loss adjusting, Property loss adjusting, Aviation loss adjusting, Technical loss adjusting, FAJ & Specie loss adjusting, Marine loss adjusting, Natural Resources loss adjusting, Agricultural loss adjusting, TPA Services, Forensic Engineering, Forensic Fire Investigation, Environmental Services, Construction Defect Analysis, Industrial Loss Services",Privately Held,United States,Peachtree Corners,EST
7680,"McNeilus Truck and Manufacturing, Inc.",400,1500.0,Motor Vehicle Manufacturing,"Electrification, Telematics, Autonomy, Electric Vechicles, Rear Loaders, Side Loaders, Front Loaders, Parts, Service, Refuse Collection Solutions",Public Company,United States,Dodge Center,EST
7690,Mediclinic Middle East,800,4200.0,Hospitals and Health Care,Healthcare & Hospitals,Public Company,United Arab Emirates,Dubai,GST
7700,Melal Credit Institution,150,200.0,Banking,,Public Company,Iran,Tehran,IRST
7710,Metagenics,300,600.0,Wellness and Fitness Services,"metagenics, health, wellness, functional medicine, firstline therapy, nutrigenomics, nutraceuticals, nutrition",Privately Held,United States,Aliso Viejo,EST
7720,Methodist Le Bonheur Healthcare,2000,13000.0,Hospitals and Health Care,"Cardiology, Neuroscience, Transplants, Maternity, Nursing, Cancer Care, Behavioral Health, Diabetes & Endocrinology, Hospice Care, Imaging & Diagnostic Services, Faith & Health, Orthopedics, Vascular & Endovascular Surgery, Women’s Health, Primary Care",Nonprofit,United States,Memphis,EST
7730,MetricStream,300,1900.0,Software Development,"GRC, Corporate Governance, Enterprise Risk Management, Internal Audits, Quality Management, Supply Chain Governance, Third-party Management, Vendor/3rd party Risk Management, Compliance Management, IT GRC, SOX Compliance, Policy and Document Management, Case/Incident Management, Risk Management, Audit Management, GDPR, Survey Management",Privately Held,United States,San Jose,EST
7740,Microtel Inn & Suites by Wyndham,500,2000.0,Hospitality,,Public Company,United States,Parisppany,EST
7750,Microvast,150,400.0,Manufacturing,"LpCO / LpTO Lithium Ion Batteries;LpCO pouch cell, Automotive PHEV, HEV, BEV; Stationary Power; Battery Backup; Industrial Equipment;  Custom Solutions; Battery MFG / Development, EV, ESS, Energy Storage, Battery, BEV, MpCO, HpCO, NMC, Battery solution, BMS, Cell, Module, Pack",Public Company,United States,Stafford,EST
7760,Midis Group,500,3000.0,IT Services and IT Consulting,"Computer Systems, Networking & Communications, Site & Power Solutions, Software & Professional Services, Electronic Components & Peripherals, Data and AI, Security, Cloud",Privately Held,Lebanon,Beirut,EET
7770,Millennium Hotel Hail,40,250.0,Hospitality,,Partnership,Saudi Arabia,Ha'Il,AST
7780,MillerCoors,7500,6100.0,Food and Beverage Services,"Beer, Adult Beverage, Consumer Goods",Public Company,United States,Chicago,EST
7790,Milliken & Company,3000,7200.0,Industrial Machinery Manufacturing,"Specialty Chemicals, Performance Solutions™ by Milliken, Floor Covering, Manufacturing, Textiles, Healthcare",Privately Held,United States,Spartanburg,EST
7800,Milliken Textiles,1000,2500.0,Textile Manufacturing,"Apparel, Automotive + Transportation, Military, Protective, Cable Management, Interiors, Hospitality, Building & Infrastructure, Industrial",Privately Held,United States,Spartanburg,EST
7810,Minneapolis Community Education,746,1000.0,Individual and Family Services,"Adult Education, Adult Enrichment, Youth Enrichment, Community Engagement, Youth Education",Educational Institution,United States,Minneapolis,EST
7820,Minneapolis Public Schools,1400,6400.0,Education Administration Programs,,Educational Institution,United States,Minneapolis,EST
7830,Mintz,500,1200.0,Law Practice,"Antitrust & Federal, Bankruptcy, Communications, Consumer Products, Corporate & Securities, Energy & Clean Tech, Environmental, Government, Health, Immigration, IP, International, Litigation, Private Client, Public Finance, Real Estate, Tax, Employment",Privately Held,United States,Boston,EST
7840,"Mission Technologies, a division of HII",1500,3200.0,Defense and Space Manufacturing,,Public Company,United States,Mclean,EST
7850,Missouri Baptist Medical Center,500,3000.0,Hospitals and Health Care,"Cardiac, Oncology, Gastrointestinal, Orthopedic, Neurology & Spine, Women's Health",Nonprofit,United States,St. Louis,EST
7860,Mobile Mini Solutions,1500,2000.0,Packaging and Containers Manufacturing,"Lease Portable Storage Containers, Secure On-site Storage, Secure Storage, Storage Containers, Specialty Containment",Public Company,United States,Phoenix,EST
7870,Modine Manufacturing Company,2200,5300.0,Manufacturing,,Public Company,United States,Racine,EST
7880,Moen Incorporated,1200,2300.0,Wholesale Building Materials,Building / Remodel Manufacturing,Public Company,United States,North Olmsted,EST
7890,Mohamed Naser Al-Sayer & Sons Establishment Company W.L.L.,100,300.0,Automotive,,,Kuwait,Kuwait City,AST
7900,Mohawk Valley Health System,400,1000.0,Hospitals and Health Care,"Hospital, Primary Care, Cardiac Care, Orthopedic Surgery, Maternal Child Services, Cancer Care, Dialysis Center, Rehabilitation, Home and Continuing Care, Vascular Surgery, Advanced Endoscopy",Nonprofit,United States,Utica,EST
7910,Molson Coors Beverage Company,10700,17000.0,Food and Beverage Services,"Beer, Marketing, Sales, Supply Chain",Public Company,United States,Chicago,EST
7920,Monster Energy,4200,3100.0,Food & Beverages,,Public Company,United States,Corona,EST
7930,Montefiore Information Technology,100,1000.0,IT Services and IT Consulting,"Healthcare Technology, EPIC, technology",Privately Held,United States,Yonkers,EST
7940,Morgan State University,200,800.0,Higher Education,"Education, Research, Public Service, Community Service",Educational Institution,United States,Baltimore,EST
7950,Morris Material Handling,200,1000.0,Machinery Manufacturing,"quality, innovation, reliability, overhead cranes",Privately Held,United States,Oak Creek,CST
7960,Mueller Reports,100,300.0,Insurance,"Commercial Line Reports, Field Services, Residential Reports, Web & Mail Services, Business Intelligence, Telephone Services, Residential Appraisals",Privately Held,United States,Tonawanda,EST
7970,Murphy Oil Corporation,2100,1200.0,Oil & Energy,"Oil and Natural Gas Production, Oil and Natural Gas Exploration",Public Company,United States,Houston,EST
7980,Music Tribe,500,2900.0,Musicians,"Loudspeakers, Amplifiers, Mixers, DJ products, Microphones, Headphones, Wireless systems, Musical instruments, MIDI Controllers",Privately Held,Malaysia,Kuala Lumpur,Asia/Kuala_Lumpur
7990,"N.S. International, Ltd",50,300.0,Motor Vehicle Manufacturing,,Public Company,United States,Troy,EST
8000,NAFFCO ELECTROMECHANICAL CO. LLC,800,4000.0,Industrial Machinery Manufacturing," producer and supplier of life safety solutions, Firefighting, Fire Alarm, BMS, ELV",Public Company,United Arab Emirates,Abu Dhabi,GST
8010,NAFFCO GROUP,500,3200.0,Public Safety,"Manufacturing, Design, Supply, Installation and Commissioning of NFPA Standard, UL Listed / FM Approved / LPCB Approved / Kite Marked Fire Protection and Detection Equipments including Fire Pump Sets, Fire Trucks, Ambulances and Rescue Vehicles, firetrucks, firefightingproducts, firepumps, firefightingequipments, firedoors, BMS, ELV, safetyequipments, firefightingvehicles, fireexhinguishers, sprinklers, smokedetectors, security",Privately Held,United Arab Emirates,Dubai,GST
8020,NAKILAT,310.6,875.0,Logistics & Supply Chain,"Shipping, LNG Ship Owner, LPG Ship Owner, Shipyard Owner, N-KOM, NDSQ, NSW, NAC, NSQL",Public Company,Qatar,Doha,AST
8030,NBK FASHION,200,800.0,Retail,,Partnership,Qatar,Doha,AST
8040,NCH Corporation,6000,8500.0,Chemicals,"Production Chemicals/Manufacturing, Commercial Products, Industrial Distribution, Industrial Maintenance, Cleaning and Speciality Supplies, Water Treatment & Remediation, Consumer Packaged Goods- Plumbing",Privately Held,United States,Irving,EST
8050,NCH Latin America,1000,2000.0,Chemical Manufacturing,"Lubricantes Industriales, Tratamiento de agua, Control de olores, Aguas Residuales, Tratamientos biológicos, Aditivos para combustible, Grasas, Soldaduras, Herramienta Premium, Equipos para la limpieza de partes, Químicos para limpieza, Desengrasantes Industriales, Limpieza Industrial, Servicio al cliente, Aceites Hidráulicos, Aceites para Engranajes, Chillers, Boilers Industriales, Desinfectantes, Dieléctricos, Graixas, Waste Water, Parts Cleaning, Partsmaster, Welding, Industrial Cleaners, Óleos, Lubrificantes, Tratamento do agua, BioAmp",Privately Held,United States,Irving,EST
8060,NEC Corporation of America,1200,3300.0,Information Technology & Services,,Public Company,United States,Irving,EST
8070,NEOM,500,1500.0,Government Administration,,Privately Held,Saudi Arabia,Neom,AST
8080,NEORIS,1200,2000.0,Information Technology & Services,"Digital Transformation, Business Consulting, IT Consulting, SAP Services, UX / UI, Mobility, Innovation, Cloud Computing, Supply Chain Management, SaaS, Manufacturing Transformation, BPM, Customer Relationship Management, Business Intelligence, Change Management, ERP Implementation, Outsourcing",Privately Held,United States,Miami,EST
8090,NIBCO INC.,1000,2000.0,Wholesale Building Materials,"Press System, Flexible Piping, Industrial Plastics, Fittings, Valves, Lead-Free, Industrial Systems, Balancing and Control Valves, Push System",Privately Held,United States,Elkhart,EST
8100,NKOM - Nakilat Keppel Offshore & Marine Ltd,1000,3000.0,Shipbuilding,"Ship Repair, Ship Conversion, Offshore Structures, Construction & repair of small ships",Partnership,Qatar,Doha,AST
8110,NPL Construction Co.,900,5100.0,Construction,,Privately Held,United States,Phoenix,EST
8120,NW Natural,800,1200.0,Utilities,,Public Company,United States,Portland,EST
8130,National Bank of Fujairah,400,1000.0,Banking,"Corporate & institutional banking, Corporate advisory/loan syndication, Commercial banking, Trade services, Treasury services, Specialisation in the precious metals, energy and marine sectors",Public Company,United Arab Emirates,Dubai,GST
8140,National Foods Limited,500,3000.0,Food and Beverage Manufacturing,"Spices, Pickles, Jams, Jellys, Rice, Desserts, Recipes, Instant Drinks etc",Public Company,Pakistan,Karachi,PKT
8150,National Geographic,1000,3000.0,Publishing,"Publishing, Television, Media, Digital, Research, Exploration",Public Company,United States,Washington,EST
8160,National Geographic Society,1000,1500.0,Non-profit Organizations,,Nonprofit,United States,Washington,EST
